datasetID,method,auxData,metric,result
MCATUMOR,scDesign3_nb(rf),crosscor,cosine,0.925681029
MCATUMOR,scDesign3_poi(rf),crosscor,cosine,0.923163704
MCATUMOR,SRTsim(rf),crosscor,cosine,0.946826785
MCORTEX,scDesign2,crosscor,cosine,0.748771308
MCORTEX,scDesign3_gau,crosscor,cosine,0.837368547
MCORTEX,scDesign3_nb,crosscor,cosine,0.867440979
MCORTEX,scDesign3_poi,crosscor,cosine,0.904893996
MCORTEX,SPARsim,crosscor,cosine,0.758578562
MCORTEX,splatter,crosscor,cosine,0.502776298
MCORTEX,SRTsim,crosscor,cosine,0.940565503
MCORTEX,symsim,crosscor,cosine,0.524417941
MCORTEX,zinbwave,crosscor,cosine,0.694785162
MCORTEX,scDesign3_gau(rf),crosscor,cosine,0.837368547
MCORTEX,scDesign3_nb(rf),crosscor,cosine,0.867440979
MCORTEX,scDesign3_poi(rf),crosscor,cosine,0.904893996
MCORTEX,SRTsim(rf),crosscor,cosine,0.976445482
MGASTRULA,scDesign2,crosscor,cosine,0.866601549
MGASTRULA,scDesign3_gau,crosscor,cosine,0.975509637
MGASTRULA,scDesign3_nb,crosscor,cosine,0.990258198
MGASTRULA,scDesign3_poi,crosscor,cosine,0.988654235
MGASTRULA,SPARsim,crosscor,cosine,0.662251476
MGASTRULA,splatter,crosscor,cosine,0.50857864
MGASTRULA,SRTsim,crosscor,cosine,0.99743152
MGASTRULA,symsim,crosscor,cosine,0.514598659
MGASTRULA,zinbwave,crosscor,cosine,0.704139905
MGASTRULA,scDesign3_gau(rf),crosscor,cosine,0.975509637
MGASTRULA,scDesign3_nb(rf),crosscor,cosine,0.990350176
MGASTRULA,scDesign3_poi(rf),crosscor,cosine,0.988654235
MGASTRULA,SRTsim(rf),crosscor,cosine,0.998938526
MOBNEW,scDesign2,crosscor,cosine,0.893681682
MOBNEW,scDesign3_gau,crosscor,cosine,0.857958155
MOBNEW,scDesign3_nb,crosscor,cosine,0.839198859
MOBNEW,scDesign3_poi,crosscor,cosine,0.92720356
MOBNEW,SPARsim,crosscor,cosine,0.907386681
MOBNEW,splatter,crosscor,cosine,0.501282275
MOBNEW,SRTsim,crosscor,cosine,0.972890072
MOBNEW,symsim,crosscor,cosine,0.49498331
MOBNEW,zinbwave,crosscor,cosine,0.621764672
MOBNEW,scDesign3_gau(rf),crosscor,cosine,0.857958155
MOBNEW,scDesign3_nb(rf),crosscor,cosine,0.839198859
MOBNEW,scDesign3_poi(rf),crosscor,cosine,0.92720356
MOBNEW,SRTsim(rf),crosscor,cosine,0.994255921
MUSCLE,scDesign2,crosscor,cosine,0.319065191
MUSCLE,scDesign3_gau,crosscor,cosine,0.519073426
MUSCLE,scDesign3_nb,crosscor,cosine,0.53433073
MUSCLE,scDesign3_poi,crosscor,cosine,0.510882717
MUSCLE,SPARsim,crosscor,cosine,0.535858353
MUSCLE,splatter,crosscor,cosine,0.505317752
MUSCLE,SRTsim,crosscor,cosine,0.867544065
MUSCLE,symsim,crosscor,cosine,0.51573839
MUSCLE,zinbwave,crosscor,cosine,0.532494702
MUSCLE,scDesign3_gau(rf),crosscor,cosine,0.519073426
MUSCLE,scDesign3_nb(rf),crosscor,cosine,0.53433073
MUSCLE,scDesign3_poi(rf),crosscor,cosine,0.510882717
MUSCLE,SRTsim(rf),crosscor,cosine,0.89890129
PDAC,scDesign2,crosscor,cosine,0.678196798
PDAC,scDesign3_gau,crosscor,cosine,0.584722003
PDAC,scDesign3_nb,crosscor,cosine,0.725688912
PDAC,scDesign3_poi,crosscor,cosine,0.775304659
PDAC,SPARsim,crosscor,cosine,0.769068521
PDAC,splatter,crosscor,cosine,0.587750185
PDAC,SRTsim,crosscor,cosine,0.740291121
PDAC,symsim,crosscor,cosine,0.66422941
PDAC,zinbwave,crosscor,cosine,0.841266655
PDAC,scDesign3_gau(rf),crosscor,cosine,0.584722003
PDAC,scDesign3_nb(rf),crosscor,cosine,0.725688912
PDAC,scDesign3_poi(rf),crosscor,cosine,0.775304659
PDAC,SRTsim(rf),crosscor,cosine,0.881575721
BREAST,scDesign2,crosscor,mantel,0.821593952
BREAST,scDesign3_gau,crosscor,mantel,0.706882314
BREAST,scDesign3_nb,crosscor,mantel,0.959355502
BREAST,scDesign3_poi,crosscor,mantel,0.965849932
BREAST,SPARsim,crosscor,mantel,0.015815329
BREAST,splatter,crosscor,mantel,0.000449757
BREAST,SRTsim,crosscor,mantel,0.990117043
BREAST,symsim,crosscor,mantel,0.000731586
BREAST,zinbwave,crosscor,mantel,0.696713349
BREAST,scDesign3_gau(rf),crosscor,mantel,0.706882314
BREAST,scDesign3_nb(rf),crosscor,mantel,0.959355502
BREAST,scDesign3_poi(rf),crosscor,mantel,0.965849932
BREAST,SRTsim(rf),crosscor,mantel,0.99501434
HOSTEOSARCOMA,scDesign2,crosscor,mantel,0.411540431
HOSTEOSARCOMA,scDesign3_gau,crosscor,mantel,0.549419529
HOSTEOSARCOMA,scDesign3_nb,crosscor,mantel,0.668594839
HOSTEOSARCOMA,scDesign3_poi,crosscor,mantel,0.852907492
HOSTEOSARCOMA,SPARsim,crosscor,mantel,0.288454597
HOSTEOSARCOMA,splatter,crosscor,mantel,0.001729946
HOSTEOSARCOMA,SRTsim,crosscor,mantel,0.952614218
HOSTEOSARCOMA,symsim,crosscor,mantel,-0.00435383
HOSTEOSARCOMA,zinbwave,crosscor,mantel,0.177849541
HOSTEOSARCOMA,scDesign3_gau(rf),crosscor,mantel,0.549419529
HOSTEOSARCOMA,scDesign3_nb(rf),crosscor,mantel,0.668594839
HOSTEOSARCOMA,scDesign3_poi(rf),crosscor,mantel,0.852907492
HOSTEOSARCOMA,SRTsim(rf),crosscor,mantel,0.969079115
HPROSTATE,scDesign2,crosscor,mantel,0.022421232
HPROSTATE,scDesign3_gau,crosscor,mantel,-0.185349311
HPROSTATE,scDesign3_nb,crosscor,mantel,0.294685528
HPROSTATE,scDesign3_poi,crosscor,mantel,0.457549227
HPROSTATE,SPARsim,crosscor,mantel,-0.021291636
HPROSTATE,splatter,crosscor,mantel,0.006789918
HPROSTATE,SRTsim,crosscor,mantel,0.404607147
HPROSTATE,symsim,crosscor,mantel,0.009392244
HPROSTATE,zinbwave,crosscor,mantel,0.149152865
HPROSTATE,scDesign3_gau(rf),crosscor,mantel,-0.185349311
HPROSTATE,scDesign3_nb(rf),crosscor,mantel,0.294685528
HPROSTATE,scDesign3_poi(rf),crosscor,mantel,0.457549227
HPROSTATE,SRTsim(rf),crosscor,mantel,0.639697309
MBRAIN,scDesign2,crosscor,mantel,-0.080630571
MBRAIN,scDesign3_gau,crosscor,mantel,0.060285945
MBRAIN,scDesign3_nb,crosscor,mantel,0.088253286
MBRAIN,scDesign3_poi,crosscor,mantel,0.122710822
MBRAIN,SPARsim,crosscor,mantel,0.013134798
MBRAIN,splatter,crosscor,mantel,-0.00174016
MBRAIN,SRTsim,crosscor,mantel,0.884930126
MBRAIN,symsim,crosscor,mantel,0.005361556
MBRAIN,zinbwave,crosscor,mantel,-0.003455934
MBRAIN,scDesign3_gau(rf),crosscor,mantel,0.060285945
MBRAIN,scDesign3_nb(rf),crosscor,mantel,0.090056989
MBRAIN,scDesign3_poi(rf),crosscor,mantel,0.122710822
MBRAIN,SRTsim(rf),crosscor,mantel,0.909231809
MCATUMOR,scDesign2,crosscor,mantel,-0.054679822
MCATUMOR,scDesign3_gau,crosscor,mantel,0.56908478
MCATUMOR,scDesign3_nb,crosscor,mantel,0.855937035
MCATUMOR,scDesign3_poi,crosscor,mantel,0.851693352
MCATUMOR,SPARsim,crosscor,mantel,0.872480739
MCATUMOR,splatter,crosscor,mantel,-0.002219936
MCATUMOR,SRTsim,crosscor,mantel,0.869821257
MCATUMOR,symsim,crosscor,mantel,0.009466927
MCATUMOR,zinbwave,crosscor,mantel,0.519844899
MCATUMOR,scDesign3_gau(rf),crosscor,mantel,0.56908478
MCATUMOR,scDesign3_nb(rf),crosscor,mantel,0.855937035
MCATUMOR,scDesign3_poi(rf),crosscor,mantel,0.851693352
MCATUMOR,SRTsim(rf),crosscor,mantel,0.8955887
MCORTEX,scDesign2,crosscor,mantel,0.491944058
MCORTEX,scDesign3_gau,crosscor,mantel,0.681540949
MCORTEX,scDesign3_nb,crosscor,mantel,0.739343594
MCORTEX,scDesign3_poi,crosscor,mantel,0.814019491
MCORTEX,SPARsim,crosscor,mantel,0.49509604
MCORTEX,splatter,crosscor,mantel,-0.004596029
MCORTEX,SRTsim,crosscor,mantel,0.883269781
MCORTEX,symsim,crosscor,mantel,0.002935333
MCORTEX,zinbwave,crosscor,mantel,0.358295858
MCORTEX,scDesign3_gau(rf),crosscor,mantel,0.681540949
MCORTEX,scDesign3_nb(rf),crosscor,mantel,0.739343594
MCORTEX,scDesign3_poi(rf),crosscor,mantel,0.814019491
MCORTEX,SRTsim(rf),crosscor,mantel,0.955910649
MGASTRULA,scDesign2,crosscor,mantel,0.72977922
MGASTRULA,scDesign3_gau,crosscor,mantel,0.948968265
MGASTRULA,scDesign3_nb,crosscor,mantel,0.979668111
MGASTRULA,scDesign3_poi,crosscor,mantel,0.976533238
MGASTRULA,SPARsim,crosscor,mantel,0.314491783
MGASTRULA,splatter,crosscor,mantel,-0.000102953
MGASTRULA,SRTsim,crosscor,mantel,0.994603717
MGASTRULA,symsim,crosscor,mantel,-0.005907341
MGASTRULA,zinbwave,crosscor,mantel,0.397434455
MGASTRULA,scDesign3_gau(rf),crosscor,mantel,0.948968265
MGASTRULA,scDesign3_nb(rf),crosscor,mantel,0.979853703
MGASTRULA,scDesign3_poi(rf),crosscor,mantel,0.976533238
MGASTRULA,SRTsim(rf),crosscor,mantel,0.997841787
MOBNEW,scDesign2,crosscor,mantel,0.78666935
MOBNEW,scDesign3_gau,crosscor,mantel,0.7121766
MOBNEW,scDesign3_nb,crosscor,mantel,0.673006598
MOBNEW,scDesign3_poi,crosscor,mantel,0.853403055
MOBNEW,SPARsim,crosscor,mantel,0.813825631
MOBNEW,splatter,crosscor,mantel,-0.002847353
MOBNEW,SRTsim,crosscor,mantel,0.945086644
MOBNEW,symsim,crosscor,mantel,-0.017286063
MOBNEW,zinbwave,crosscor,mantel,0.245279943
MOBNEW,scDesign3_gau(rf),crosscor,mantel,0.7121766
MOBNEW,scDesign3_nb(rf),crosscor,mantel,0.673006598
MOBNEW,scDesign3_poi(rf),crosscor,mantel,0.853403055
MOBNEW,SRTsim(rf),crosscor,mantel,0.988408462
MUSCLE,scDesign2,crosscor,mantel,-0.338930025
MUSCLE,scDesign3_gau,crosscor,mantel,0.040520736
MUSCLE,scDesign3_nb,crosscor,mantel,0.071832077
MUSCLE,scDesign3_poi,crosscor,mantel,0.030389282
MUSCLE,SPARsim,crosscor,mantel,0.061042168
MUSCLE,splatter,crosscor,mantel,-0.000942437
MUSCLE,SRTsim,crosscor,mantel,0.735853441
MUSCLE,symsim,crosscor,mantel,0.000318531
MUSCLE,zinbwave,crosscor,mantel,0.047886918
MUSCLE,scDesign3_gau(rf),crosscor,mantel,0.040520736
MUSCLE,scDesign3_nb(rf),crosscor,mantel,0.071832077
MUSCLE,scDesign3_poi(rf),crosscor,mantel,0.030389282
MUSCLE,SRTsim(rf),crosscor,mantel,0.799307506
PDAC,scDesign2,crosscor,mantel,0.320991271
PDAC,scDesign3_gau,crosscor,mantel,0.070336403
PDAC,scDesign3_nb,crosscor,mantel,0.441714451
PDAC,scDesign3_poi,crosscor,mantel,0.54912836
PDAC,SPARsim,crosscor,mantel,0.536275978
PDAC,splatter,crosscor,mantel,0.013072438
PDAC,SRTsim,crosscor,mantel,0.471269017
PDAC,symsim,crosscor,mantel,-0.025516245
PDAC,zinbwave,crosscor,mantel,0.583740387
PDAC,scDesign3_gau(rf),crosscor,mantel,0.070336403
PDAC,scDesign3_nb(rf),crosscor,mantel,0.441714451
PDAC,scDesign3_poi(rf),crosscor,mantel,0.54912836
PDAC,SRTsim(rf),crosscor,mantel,0.724062183
1000_1000,SPARsim,1.00E+06,memory,1.8
1000_200,SPARsim,2.00E+05,memory,1.8
1000_500,SPARsim,5.00E+05,memory,1.9
200_1000,SPARsim,2.00E+05,memory,1.6
200_200,SPARsim,40000,memory,1.6
200_500,SPARsim,1.00E+05,memory,1.6
3000_1000,SPARsim,3.00E+06,memory,3.5
3000_200,SPARsim,6.00E+05,memory,3.5
3000_500,SPARsim,1500000,memory,3.5
5000_1000,SPARsim,5.00E+06,memory,3.8
5000_200,SPARsim,1.00E+06,memory,3.6
5000_500,SPARsim,2500000,memory,3.7
500_1000,SPARsim,5.00E+05,memory,1.7
500_200,SPARsim,1.00E+05,memory,1.6
500_500,SPARsim,250000,memory,1.7
1000_1000,SRTsim(rf),1.00E+06,memory,2.1
1000_200,SRTsim(rf),2.00E+05,memory,1.8
1000_500,SRTsim(rf),5.00E+05,memory,2.1
200_1000,SRTsim(rf),2.00E+05,memory,2
200_200,SRTsim(rf),40000,memory,1.9
200_500,SRTsim(rf),1.00E+05,memory,2
3000_1000,SRTsim(rf),3.00E+06,memory,2.2
3000_200,SRTsim(rf),6.00E+05,memory,1.7
3000_500,SRTsim(rf),1500000,memory,2
5000_1000,SRTsim(rf),5.00E+06,memory,2
5000_200,SRTsim(rf),1.00E+06,memory,1.8
5000_500,SRTsim(rf),2500000,memory,2
500_1000,SRTsim(rf),5.00E+05,memory,2.1
500_200,SRTsim(rf),1.00E+05,memory,1.7
500_500,SRTsim(rf),250000,memory,2
1000_1000,SRTsim,1.00E+06,memory,2.1
1000_200,SRTsim,2.00E+05,memory,2
1000_500,SRTsim,5.00E+05,memory,2.1
200_1000,SRTsim,2.00E+05,memory,2.1
200_200,SRTsim,40000,memory,2.1
200_500,SRTsim,1.00E+05,memory,2.1
3000_1000,SRTsim,3.00E+06,memory,2.3
3000_200,SRTsim,6.00E+05,memory,2.1
3000_500,SRTsim,1500000,memory,2.1
5000_1000,SRTsim,5.00E+06,memory,2.4
5000_200,SRTsim,1.00E+06,memory,2.1
5000_500,SRTsim,2500000,memory,2.2
500_1000,SRTsim,5.00E+05,memory,2.1
500_200,SRTsim,1.00E+05,memory,2
500_500,SRTsim,250000,memory,2.1
1000_1000,scDesign2,1.00E+06,memory,9
1000_200,scDesign2,2.00E+05,memory,9.1
1000_500,scDesign2,5.00E+05,memory,9
200_1000,scDesign2,2.00E+05,memory,10.2
200_200,scDesign2,40000,memory,9.4
200_500,scDesign2,1.00E+05,memory,10.3
3000_1000,scDesign2,3.00E+06,memory,9.3
3000_200,scDesign2,6.00E+05,memory,8.9
3000_500,scDesign2,1500000,memory,8.9
5000_1000,scDesign2,5.00E+06,memory,9.7
5000_200,scDesign2,1.00E+06,memory,8.9
5000_500,scDesign2,2500000,memory,9.3
500_1000,scDesign2,5.00E+05,memory,9.2
500_200,scDesign2,1.00E+05,memory,9.1
500_500,scDesign2,250000,memory,9.3
1000_1000,scDesign3_gau(rf),1.00E+06,memory,3.6
1000_200,scDesign3_gau(rf),2.00E+05,memory,2.1
1000_500,scDesign3_gau(rf),5.00E+05,memory,2.7
200_1000,scDesign3_gau(rf),2.00E+05,memory,2.5
200_200,scDesign3_gau(rf),40000,memory,1.8
200_500,scDesign3_gau(rf),1.00E+05,memory,2.1
3000_1000,scDesign3_gau(rf),3.00E+06,memory,5.6
3000_200,scDesign3_gau(rf),6.00E+05,memory,3
3000_500,scDesign3_gau(rf),1500000,memory,4
5000_1000,scDesign3_gau(rf),5.00E+06,memory,6
5000_200,scDesign3_gau(rf),1.00E+06,memory,3
5000_500,scDesign3_gau(rf),2500000,memory,4.2
500_1000,scDesign3_gau(rf),5.00E+05,memory,2.9
500_200,scDesign3_gau(rf),1.00E+05,memory,1.9
500_500,scDesign3_gau(rf),250000,memory,2.2
1000_1000,scDesign3_gau,1.00E+06,memory,3.7
1000_200,scDesign3_gau,2.00E+05,memory,2.1
1000_500,scDesign3_gau,5.00E+05,memory,2.7
200_1000,scDesign3_gau,2.00E+05,memory,2.5
200_200,scDesign3_gau,40000,memory,1.7
200_500,scDesign3_gau,1.00E+05,memory,2.1
3000_1000,scDesign3_gau,3.00E+06,memory,5.6
3000_200,scDesign3_gau,6.00E+05,memory,3
3000_500,scDesign3_gau,1500000,memory,4
5000_1000,scDesign3_gau,5.00E+06,memory,6.1
5000_200,scDesign3_gau,1.00E+06,memory,3
5000_500,scDesign3_gau,2500000,memory,4.2
500_1000,scDesign3_gau,5.00E+05,memory,2.9
500_200,scDesign3_gau,1.00E+05,memory,2
500_500,scDesign3_gau,250000,memory,2.2
1000_1000,scDesign3_nb(rf),1.00E+06,memory,3.9
1000_200,scDesign3_nb(rf),2.00E+05,memory,2.2
1000_500,scDesign3_nb(rf),5.00E+05,memory,2.8
200_1000,scDesign3_nb(rf),2.00E+05,memory,2.8
200_200,scDesign3_nb(rf),40000,memory,1.9
200_500,scDesign3_nb(rf),1.00E+05,memory,2.3
3000_1000,scDesign3_nb(rf),3.00E+06,memory,5.7
3000_200,scDesign3_nb(rf),6.00E+05,memory,3.1
3000_500,scDesign3_nb(rf),1500000,memory,4.1
5000_1000,scDesign3_nb(rf),5.00E+06,memory,6.3
5000_200,scDesign3_nb(rf),1.00E+06,memory,3.3
5000_500,scDesign3_nb(rf),2500000,memory,4.5
500_1000,scDesign3_nb(rf),5.00E+05,memory,3.4
500_200,scDesign3_nb(rf),1.00E+05,memory,2
500_500,scDesign3_nb(rf),250000,memory,2.5
1000_1000,scDesign3_nb,1.00E+06,memory,4.4
1000_200,scDesign3_nb,2.00E+05,memory,2.3
1000_500,scDesign3_nb,5.00E+05,memory,3.2
200_1000,scDesign3_nb,2.00E+05,memory,2.8
200_200,scDesign3_nb,40000,memory,1.9
200_500,scDesign3_nb,1.00E+05,memory,2.1
3000_1000,scDesign3_nb,3.00E+06,memory,5.8
3000_200,scDesign3_nb,6.00E+05,memory,3.1
3000_500,scDesign3_nb,1500000,memory,4.1
5000_1000,scDesign3_nb,5.00E+06,memory,6.3
5000_200,scDesign3_nb,1.00E+06,memory,3.3
5000_500,scDesign3_nb,2500000,memory,4.5
500_1000,scDesign3_nb,5.00E+05,memory,3.4
500_200,scDesign3_nb,1.00E+05,memory,2
500_500,scDesign3_nb,250000,memory,2.6
1000_1000,scDesign3_poi(rf),1.00E+06,memory,4.3
1000_200,scDesign3_poi(rf),2.00E+05,memory,2.2
1000_500,scDesign3_poi(rf),5.00E+05,memory,3.1
200_1000,scDesign3_poi(rf),2.00E+05,memory,2.5
200_200,scDesign3_poi(rf),40000,memory,1.8
200_500,scDesign3_poi(rf),1.00E+05,memory,2.1
3000_1000,scDesign3_poi(rf),3.00E+06,memory,6.4
3000_200,scDesign3_poi(rf),6.00E+05,memory,3
3000_500,scDesign3_poi(rf),1500000,memory,4.1
5000_1000,scDesign3_poi(rf),5.00E+06,memory,7.3
5000_200,scDesign3_poi(rf),1.00E+06,memory,3.2
5000_500,scDesign3_poi(rf),2500000,memory,4.6
500_1000,scDesign3_poi(rf),5.00E+05,memory,3
500_200,scDesign3_poi(rf),1.00E+05,memory,2
500_500,scDesign3_poi(rf),250000,memory,2.3
1000_1000,scDesign3_poi,1.00E+06,memory,3.8
1000_200,scDesign3_poi,2.00E+05,memory,2.2
1000_500,scDesign3_poi,5.00E+05,memory,2.8
200_1000,scDesign3_poi,2.00E+05,memory,2.5
200_200,scDesign3_poi,40000,memory,1.9
200_500,scDesign3_poi,1.00E+05,memory,2.1
3000_1000,scDesign3_poi,3.00E+06,memory,6.6
3000_200,scDesign3_poi,6.00E+05,memory,3.1
3000_500,scDesign3_poi,1500000,memory,4.1
5000_1000,scDesign3_poi,5.00E+06,memory,7.3
5000_200,scDesign3_poi,1.00E+06,memory,3.2
5000_500,scDesign3_poi,2500000,memory,4.5
500_1000,scDesign3_poi,5.00E+05,memory,3
500_200,scDesign3_poi,1.00E+05,memory,2
500_500,scDesign3_poi,250000,memory,2.3
1000_1000,splatter,1.00E+06,memory,1.7
1000_200,splatter,2.00E+05,memory,1.8
1000_500,splatter,5.00E+05,memory,1.7
200_1000,splatter,2.00E+05,memory,1.6
200_200,splatter,40000,memory,2
200_500,splatter,1.00E+05,memory,1.9
3000_1000,splatter,3.00E+06,memory,2
3000_200,splatter,6.00E+05,memory,1.6
3000_500,splatter,1500000,memory,1.8
5000_1000,splatter,5.00E+06,memory,2.1
5000_200,splatter,1.00E+06,memory,1.7
5000_500,splatter,2500000,memory,1.8
500_1000,splatter,5.00E+05,memory,1.6
500_200,splatter,1.00E+05,memory,1.8
500_500,splatter,250000,memory,1.7
1000_1000,symsim,1.00E+06,memory,2.6
1000_200,symsim,2.00E+05,memory,2.6
1000_500,symsim,5.00E+05,memory,2.5
200_1000,symsim,2.00E+05,memory,2.6
200_200,symsim,40000,memory,2.4
200_500,symsim,1.00E+05,memory,2.6
3000_1000,symsim,3.00E+06,memory,2.9
3000_200,symsim,6.00E+05,memory,2.6
3000_500,symsim,1500000,memory,2.5
5000_1000,symsim,5.00E+06,memory,3.2
5000_200,symsim,1.00E+06,memory,2.5
5000_500,symsim,2500000,memory,2.7
500_1000,symsim,5.00E+05,memory,2.6
500_200,symsim,1.00E+05,memory,2.4
500_500,symsim,250000,memory,2.6
1000_1000,zinbwave,1.00E+06,memory,15.8
1000_200,zinbwave,2.00E+05,memory,14
1000_500,zinbwave,5.00E+05,memory,14.9
200_1000,zinbwave,2.00E+05,memory,14.7
200_200,zinbwave,40000,memory,13.6
200_500,zinbwave,1.00E+05,memory,13.7
3000_1000,zinbwave,3.00E+06,memory,18.9
3000_200,zinbwave,6.00E+05,memory,14.7
3000_500,zinbwave,1500000,memory,16.6
5000_1000,zinbwave,5.00E+06,memory,21.8
5000_200,zinbwave,1.00E+06,memory,15.8
5000_500,zinbwave,2500000,memory,18.1
500_1000,zinbwave,5.00E+05,memory,14.8
500_200,zinbwave,1.00E+05,memory,13.7
500_500,zinbwave,250000,memory,14.1
1000_1000,SPARsim,1.00E+06,time,26
1000_200,SPARsim,2.00E+05,time,23
1000_500,SPARsim,5.00E+05,time,24
200_1000,SPARsim,2.00E+05,time,21
200_200,SPARsim,40000,time,20
200_500,SPARsim,1.00E+05,time,20
3000_1000,SPARsim,3.00E+06,time,50
3000_200,SPARsim,6.00E+05,time,40
3000_500,SPARsim,1500000,time,43
5000_1000,SPARsim,5.00E+06,time,47
5000_200,SPARsim,1.00E+06,time,47
5000_500,SPARsim,2500000,time,54
500_1000,SPARsim,5.00E+05,time,22
500_200,SPARsim,1.00E+05,time,20
500_500,SPARsim,250000,time,21
1000_1000,SRTsim(rf),1.00E+06,time,10
1000_200,SRTsim(rf),2.00E+05,time,2
1000_500,SRTsim(rf),5.00E+05,time,5
200_1000,SRTsim(rf),2.00E+05,time,5
200_200,SRTsim(rf),40000,time,1
200_500,SRTsim(rf),1.00E+05,time,3
3000_1000,SRTsim(rf),3.00E+06,time,20
3000_200,SRTsim(rf),6.00E+05,time,5
3000_500,SRTsim(rf),1500000,time,11
5000_1000,SRTsim(rf),5.00E+06,time,32
5000_200,SRTsim(rf),1.00E+06,time,7
5000_500,SRTsim(rf),2500000,time,15
500_1000,SRTsim(rf),5.00E+05,time,8
500_200,SRTsim(rf),1.00E+05,time,2
500_500,SRTsim(rf),250000,time,4
1000_1000,SRTsim,1.00E+06,time,25
1000_200,SRTsim,2.00E+05,time,5
1000_500,SRTsim,5.00E+05,time,13
200_1000,SRTsim,2.00E+05,time,19
200_200,SRTsim,40000,time,4
200_500,SRTsim,1.00E+05,time,10
3000_1000,SRTsim,3.00E+06,time,38
3000_200,SRTsim,6.00E+05,time,8
3000_500,SRTsim,1500000,time,19
5000_1000,SRTsim,5.00E+06,time,50
5000_200,SRTsim,1.00E+06,time,11
5000_500,SRTsim,2500000,time,26
500_1000,SRTsim,5.00E+05,time,22
500_200,SRTsim,1.00E+05,time,5
500_500,SRTsim,250000,time,11
1000_1000,scDesign2,1.00E+06,time,39
1000_200,scDesign2,2.00E+05,time,10
1000_500,scDesign2,5.00E+05,time,22
200_1000,scDesign2,2.00E+05,time,52
200_200,scDesign2,40000,time,12
200_500,scDesign2,1.00E+05,time,26
3000_1000,scDesign2,3.00E+06,time,52
3000_200,scDesign2,6.00E+05,time,12
3000_500,scDesign2,1500000,time,27
5000_1000,scDesign2,5.00E+06,time,50
5000_200,scDesign2,1.00E+06,time,16
5000_500,scDesign2,2500000,time,36
500_1000,scDesign2,5.00E+05,time,43
500_200,scDesign2,1.00E+05,time,10
500_500,scDesign2,250000,time,21
1000_1000,scDesign3_gau(rf),1.00E+06,time,45
1000_200,scDesign3_gau(rf),2.00E+05,time,34
1000_500,scDesign3_gau(rf),5.00E+05,time,24
200_1000,scDesign3_gau(rf),2.00E+05,time,67
200_200,scDesign3_gau(rf),40000,time,17
200_500,scDesign3_gau(rf),1.00E+05,time,42
3000_1000,scDesign3_gau(rf),3.00E+06,time,78
3000_200,scDesign3_gau(rf),6.00E+05,time,45
3000_500,scDesign3_gau(rf),1500000,time,23
5000_1000,scDesign3_gau(rf),5.00E+06,time,67
5000_200,scDesign3_gau(rf),1.00E+06,time,56
5000_500,scDesign3_gau(rf),2500000,time,23
500_1000,scDesign3_gau(rf),5.00E+05,time,67
500_200,scDesign3_gau(rf),1.00E+05,time,30
500_500,scDesign3_gau(rf),250000,time,67
1000_1000,scDesign3_gau,1.00E+06,time,44
1000_200,scDesign3_gau,2.00E+05,time,34
1000_500,scDesign3_gau,5.00E+05,time,56
200_1000,scDesign3_gau,2.00E+05,time,23
200_200,scDesign3_gau,40000,time,17
200_500,scDesign3_gau,1.00E+05,time,42
3000_1000,scDesign3_gau,3.00E+06,time,67
3000_200,scDesign3_gau,6.00E+05,time,45
3000_500,scDesign3_gau,1500000,time,78
5000_1000,scDesign3_gau,5.00E+06,time,34
5000_200,scDesign3_gau,1.00E+06,time,45
5000_500,scDesign3_gau,2500000,time,34
500_1000,scDesign3_gau,5.00E+05,time,78
500_200,scDesign3_gau,1.00E+05,time,28
500_500,scDesign3_gau,250000,time,45
1000_1000,scDesign3_nb(rf),1.00E+06,time,56
1000_200,scDesign3_nb(rf),2.00E+05,time,44
1000_500,scDesign3_nb(rf),5.00E+05,time,34
200_1000,scDesign3_nb(rf),2.00E+05,time,34
200_200,scDesign3_nb(rf),40000,time,54
200_500,scDesign3_nb(rf),1.00E+05,time,56
3000_1000,scDesign3_nb(rf),3.00E+06,time,45
3000_200,scDesign3_nb(rf),6.00E+05,time,23
3000_500,scDesign3_nb(rf),1500000,time,56
5000_1000,scDesign3_nb(rf),5.00E+06,time,23
5000_200,scDesign3_nb(rf),1.00E+06,time,45
5000_500,scDesign3_nb(rf),2500000,time,23
500_1000,scDesign3_nb(rf),5.00E+05,time,56
500_200,scDesign3_nb(rf),1.00E+05,time,78
500_500,scDesign3_nb(rf),250000,time,67
1000_1000,scDesign3_nb,1.00E+06,time,56
1000_200,scDesign3_nb,2.00E+05,time,45
1000_500,scDesign3_nb,5.00E+05,time,23
200_1000,scDesign3_nb,2.00E+05,time,67
200_200,scDesign3_nb,40000,time,54
200_500,scDesign3_nb,1.00E+05,time,34
3000_1000,scDesign3_nb,3.00E+06,time,23
3000_200,scDesign3_nb,6.00E+05,time,45
3000_500,scDesign3_nb,1500000,time,67
5000_1000,scDesign3_nb,5.00E+06,time,33
5000_200,scDesign3_nb,1.00E+06,time,89
5000_500,scDesign3_nb,2500000,time,78
500_1000,scDesign3_nb,5.00E+05,time,67
500_200,scDesign3_nb,1.00E+05,time,67
500_500,scDesign3_nb,250000,time,56
1000_1000,scDesign3_poi(rf),1.00E+06,time,45
1000_200,scDesign3_poi(rf),2.00E+05,time,34
1000_500,scDesign3_poi(rf),5.00E+05,time,56
200_1000,scDesign3_poi(rf),2.00E+05,time,67
